project_id,template,n_truth,n_parsed,n_resolved,tp,fp,fn,cost_ok,loading_abs_err
Q22-2247,A,3,3,3,3,0,0,True,0.0
Q22-2267,A,0,0,0,0,0,0,True,0.0
Q23-2305,A,25,25,25,25,0,0,True,0.0
Q23-2348,A,3,3,3,3,0,0,True,0.0
Q23-2354,C,8,8,8,8,0,0,True,0.0
Q23-2361,A,25,25,25,25,0,0,True,0.0
Q23-2362,B,7,7,7,7,0,0,True,0.0
Q24-2386,A,4,4,4,4,0,0,True,0.0
Q22-2259,C,0,0,0,0,0,0,True,0.0
Q23-2294,A,10,10,10,10,0,0,True,0.0
Q23-2300,B,1,1,1,1,0,0,True,0.0
Q23-2343,A,1,1,1,1,0,0,True,0.0
Q23-2349,C,0,0,0,0,0,0,True,0.0
Q23-2351,B,17,17,17,17,0,0,True,0.0
Q23-2357,A,9,9,9,9,0,0,True,0.0
Q24-2376,C,1,1,1,1,0,0,True,0.0
Q24-2381,A,1,1,1,1,0,0,True,0.0
Q24-2385,C,23,25,23,23,0,0,True,0.0
Q24-2398,C,3,3,3,3,0,0,True,0.0
Q24-2401,A,0,0,0,0,0,0,True,0.0
Q23-2279,C,0,0,0,0,0,0,True,0.0
Q23-2288,C,0,0,0,0,0,0,True,0.0
Q23-2339,A,7,7,7,7,0,0,True,0.0
Q23-2370,A,3,3,3,3,0,0,True,0.0
Q24-2378,C,3,3,3,3,0,0,True,0.0
Q24-2416,A,0,0,0,0,0,0,True,0.0
Q23-2283,B,2,2,2,2,0,0,True,0.0
Q23-2287,A,3,7,3,3,0,0,True,0.0
Q23-2309,A,0,0,0,0,0,0,True,0.0
Q23-2310,C,0,0,0,0,0,0,True,0.0
Q23-2312,B,1,1,1,1,0,0,True,0.0
Q23-2360,C,20,20,20,20,0,0,True,0.0
Q24-2379,A,9,9,9,9,0,0,True,0.0
Q24-2419,A,0,0,0,0,0,0,True,0.0
Q23-2314,B,0,0,0,0,0,0,True,0.0
Q23-2322,C,0,0,0,0,0,0,True,0.0
Q23-2352,B,0,0,0,0,0,0,True,0.0
Q24-2371,A,21,21,21,21,0,0,True,0.0
Q24-2372,A,25,25,25,25,0,0,True,0.0
Q24-2431,A,0,0,0,0,0,0,True,0.0
Q23-2365,A,3,6,3,3,0,0,True,0.0
Q24-2380,A,3,3,3,3,0,0,True,0.0
Q24-2392,B,2,2,2,2,0,0,True,0.0
Q24-2417,A,0,0,0,0,0,0,True,0.0
Q24-2442,A,7,7,7,7,0,0,True,0.0
Q23-2330,C,10,10,10,10,0,0,True,0.0
Q24-2387,B,25,25,25,25,0,0,True,0.0
Q24-2396,C,10,16,10,10,0,0,True,0.0
Q24-2403,A,10,10,10,10,0,0,True,0.0
Q24-2405,A,6,6,6,6,0,0,True,0.0
Q24-2443,A,22,22,22,22,0,0,True,0.0
Q24-2445,C,0,0,0,0,0,0,True,0.0
Q24-2447,A,4,4,4,4,0,0,True,0.0
Q23-2327,A,0,0,0,0,0,0,True,0.0
Q23-2342,B,2,2,2,2,0,0,True,0.0
Q24-2383,A,1,1,1,1,0,0,True,0.0
Q24-2390,C,3,3,3,3,0,0,True,0.0
Q24-2412,C,1,1,1,1,0,0,True,0.0
Q24-2425,A,23,24,23,23,0,0,True,0.0
Q24-2427,A,8,9,8,8,0,0,True,0.0
Q24-2430,C,25,25,25,25,0,0,True,0.0
Q24-2433,C,2,2,2,2,0,0,True,0.0
Q24-2438,C,10,10,10,10,0,0,True,0.0
Q24-2439,A,5,5,5,5,0,0,True,0.0
Q24-2455,C,25,25,25,25,0,0,True,0.0
Q23-2341,C,0,0,0,0,0,0,True,0.0
Q23-2344,A,0,0,0,0,0,0,True,0.0
Q23-2347,B,12,15,12,12,0,0,True,0.0
Q23-2368,A,10,10,10,10,0,0,True,0.0
Q23-2369,B,0,0,0,0,0,0,True,0.0
Q24-2375,A,0,0,0,0,0,0,True,0.0
Q24-2391,C,0,0,0,0,0,0,True,0.0
Q24-2397,A,0,0,0,0,0,0,True,0.0
Q24-2404,A,2,2,2,2,0,0,True,0.0
Q24-2444,A,7,7,7,7,0,0,True,0.0
Q24-2446,C,1,1,1,1,0,0,True,0.0
Q24-2453,A,22,22,22,22,0,0,True,0.0
Q23-2333,B,26,27,26,26,0,0,True,0.0
Q23-2363,A,1,1,1,1,0,0,True,0.0
Q24-2377,A,1,1,1,1,0,0,True,0.0
Q24-2395,A,0,0,0,0,0,0,True,0.0
Q24-2402,A,6,6,6,6,0,0,True,0.0
Q24-2420,A,2,2,2,2,0,0,True,0.0
Q24-2457,A,0,0,0,0,0,0,True,0.0
Q24-2473,A,0,0,0,0,0,0,True,0.0
Q23-2346,C,8,8,8,8,0,0,True,0.0
Q23-2355,C,0,0,0,0,0,0,True,0.0
Q24-2373,C,23,23,23,23,0,0,True,0.0
Q24-2382,C,0,0,0,0,0,0,True,0.0
Q24-2393,A,0,0,0,0,0,0,True,0.0
Q24-2440,C,6,6,6,6,0,0,True,0.0
Q24-2466,A,0,0,0,0,0,0,True,0.0
Q24-2471,C,1,1,1,1,0,0,True,0.0
Q24-2482,A,13,13,13,13,0,0,True,0.0
Q24-2484,B,3,3,3,3,0,0,True,0.0
Q24-2490,C,8,8,8,8,0,0,True,0.0
Q25-2491,A,3,3,3,3,0,0,True,0.0
Q23-2359,C,1,1,1,1,0,0,True,0.0
Q23-2367,B,1,1,1,1,0,0,True,0.0
Q24-2388,A,0,0,0,0,0,0,True,0.0
Q24-2409,C,7,7,7,7,0,0,True,0.0
Q24-2475,A,0,0,0,0,0,0,True,0.0
Q24-2476,C,0,0,0,0,0,0,True,0.0
Q24-2480,C,0,0,0,0,0,0,True,0.0
Q24-2485,C,0,0,0,0,0,0,True,0.0
